user,date,transaction_type,amount
0742ea7d-2699-45bb-b06b-8734d747c821,19-07-2020,DEBIT,50811
31278992-6343-4f9d-8786-aee34412c7bf,28-03-2020,CREDIT,63215
31278992-6343-4f9d-8786-aee34412c7bf,07-08-2020,CREDIT,83445
31278992-6343-4f9d-8786-aee34412c7bf,26-09-2020,CREDIT,10532
31278992-6343-4f9d-8786-aee34412c7bf,10-12-2020,CREDIT,32216
31278992-6343-4f9d-8786-aee34412c7bf,21-04-2020,CREDIT,55673
31278992-6343-4f9d-8786-aee34412c7bf,24-06-2020,CREDIT,54440
31278992-6343-4f9d-8786-aee34412c7bf,13-11-2020,CREDIT,1247
31278992-6343-4f9d-8786-aee34412c7bf,05-11-2020,CREDIT,5505
31278992-6343-4f9d-8786-aee34412c7bf,29-01-2020,CREDIT,19014
31278992-6343-4f9d-8786-aee34412c7bf,29-02-2020,DEBIT,93848
31278992-6343-4f9d-8786-aee34412c7bf,05-07-2020,CREDIT,57453
31278992-6343-4f9d-8786-aee34412c7bf,13-03-2020,DEBIT,23838
31278992-6343-4f9d-8786-aee34412c7bf,06-07-2020,CREDIT,81501
31278992-6343-4f9d-8786-aee34412c7bf,25-02-2020,CREDIT,60758
31278992-6343-4f9d-8786-aee34412c7bf,29-02-2020,CREDIT,49771
31278992-6343-4f9d-8786-aee34412c7bf,27-06-2020,DEBIT,35404
31278992-6343-4f9d-8786-aee34412c7bf,26-04-2020,CREDIT,739
31278992-6343-4f9d-8786-aee34412c7bf,20-04-2020,DEBIT,6825
31278992-6343-4f9d-8786-aee34412c7bf,28-06-2020,DEBIT,61782
31278992-6343-4f9d-8786-aee34412c7bf,13-04-2020,CREDIT,65899
31278992-6343-4f9d-8786-aee34412c7bf,14-08-2020,DEBIT,81569
31278992-6343-4f9d-8786-aee34412c7bf,10-04-2020,DEBIT,91521
31278992-6343-4f9d-8786-aee34412c7bf,06-11-2020,DEBIT,99901
31278992-6343-4f9d-8786-aee34412c7bf,04-08-2020,DEBIT,21410
31278992-6343-4f9d-8786-aee34412c7bf,25-11-2020,DEBIT,51941
31278992-6343-4f9d-8786-aee34412c7bf,26-09-2020,CREDIT,43457
31278992-6343-4f9d-8786-aee34412c7bf,25-07-2020,DEBIT,33985
31278992-6343-4f9d-8786-aee34412c7bf,20-02-2020,CREDIT,21533
31278992-6343-4f9d-8786-aee34412c7bf,12-12-2020,DEBIT,80921
31278992-6343-4f9d-8786-aee34412c7bf,25-10-2020,DEBIT,34926
31278992-6343-4f9d-8786-aee34412c7bf,03-02-2020,CREDIT,90724
31278992-6343-4f9d-8786-aee34412c7bf,28-05-2020,CREDIT,73520
31278992-6343-4f9d-8786-aee34412c7bf,17-11-2020,DEBIT,61864
31278992-6343-4f9d-8786-aee34412c7bf,09-06-2020,CREDIT,27400
31278992-6343-4f9d-8786-aee34412c7bf,19-11-2020,DEBIT,96983
31278992-6343-4f9d-8786-aee34412c7bf,22-05-2020,DEBIT,80859
31278992-6343-4f9d-8786-aee34412c7bf,20-03-2020,DEBIT,92561
31278992-6343-4f9d-8786-aee34412c7bf,09-06-2020,CREDIT,72383
31278992-6343-4f9d-8786-aee34412c7bf,14-11-2020,CREDIT,75213
31278992-6343-4f9d-8786-aee34412c7bf,31-05-2020,DEBIT,16188
31278992-6343-4f9d-8786-aee34412c7bf,27-06-2020,CREDIT,86792
31278992-6343-4f9d-8786-aee34412c7bf,02-03-2020,DEBIT,45643
31278992-6343-4f9d-8786-aee34412c7bf,29-02-2020,DEBIT,56106
31278992-6343-4f9d-8786-aee34412c7bf,03-05-2020,DEBIT,66238
31278992-6343-4f9d-8786-aee34412c7bf,03-04-2020,DEBIT,20218
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,08-09-2020,CREDIT,1305
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,28-05-2020,CREDIT,12960
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,24-05-2020,CREDIT,98767
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,16-09-2020,CREDIT,37619
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,25-09-2020,DEBIT,89947
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,08-06-2020,DEBIT,78565
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,15-07-2020,CREDIT,86916
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,02-09-2020,DEBIT,9474
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,08-12-2020,CREDIT,69391
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,07-11-2020,DEBIT,40652
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,21-07-2020,DEBIT,78325
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,03-11-2020,DEBIT,92221
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,29-09-2020,DEBIT,26319
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,31-08-2020,CREDIT,85330
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,19-12-2020,DEBIT,40168
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,10-02-2020,DEBIT,64003
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,29-05-2020,CREDIT,48928
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,20-03-2020,CREDIT,81735
ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,16-07-2020,DEBIT,43989
edb75555-db0a-436f-ab6c-baac460a901c,15-02-2020,CREDIT,92927
edb75555-db0a-436f-ab6c-baac460a901c,10-09-2020,CREDIT,34217
edb75555-db0a-436f-ab6c-baac460a901c,03-09-2020,CREDIT,54627
edb75555-db0a-436f-ab6c-baac460a901c,25-11-2020,CREDIT,63999
edb75555-db0a-436f-ab6c-baac460a901c,20-03-2020,DEBIT,91574
edb75555-db0a-436f-ab6c-baac460a901c,16-08-2020,CREDIT,71391
edb75555-db0a-436f-ab6c-baac460a901c,17-11-2020,DEBIT,16707
edb75555-db0a-436f-ab6c-baac460a901c,10-07-2020,CREDIT,94178
cbbf4704-706e-4d47-b817-3c94f34d4c63,24-02-2020,DEBIT,48158
cbbf4704-706e-4d47-b817-3c94f34d4c63,12-12-2020,CREDIT,83797
cbbf4704-706e-4d47-b817-3c94f34d4c63,24-04-2020,DEBIT,64982
cbbf4704-706e-4d47-b817-3c94f34d4c63,13-03-2020,DEBIT,60261
cbbf4704-706e-4d47-b817-3c94f34d4c63,05-02-2020,DEBIT,69291
cbbf4704-706e-4d47-b817-3c94f34d4c63,07-10-2020,CREDIT,6536
cbbf4704-706e-4d47-b817-3c94f34d4c63,07-01-2020,DEBIT,93203
cbbf4704-706e-4d47-b817-3c94f34d4c63,29-01-2020,CREDIT,37834
cbbf4704-706e-4d47-b817-3c94f34d4c63,13-06-2020,DEBIT,24678
cbbf4704-706e-4d47-b817-3c94f34d4c63,01-11-2020,DEBIT,87359
cbbf4704-706e-4d47-b817-3c94f34d4c63,25-03-2020,DEBIT,87083
cbbf4704-706e-4d47-b817-3c94f34d4c63,03-02-2020,CREDIT,34400
cbbf4704-706e-4d47-b817-3c94f34d4c63,29-08-2020,CREDIT,2539
cbbf4704-706e-4d47-b817-3c94f34d4c63,22-02-2020,CREDIT,3472
cbbf4704-706e-4d47-b817-3c94f34d4c63,18-11-2020,DEBIT,16186
cbbf4704-706e-4d47-b817-3c94f34d4c63,16-02-2020,CREDIT,75870
cbbf4704-706e-4d47-b817-3c94f34d4c63,18-11-2020,DEBIT,18247
cbbf4704-706e-4d47-b817-3c94f34d4c63,13-03-2020,DEBIT,9273
cbbf4704-706e-4d47-b817-3c94f34d4c63,14-04-2020,CREDIT,30278
cbbf4704-706e-4d47-b817-3c94f34d4c63,07-10-2020,DEBIT,26365
cbbf4704-706e-4d47-b817-3c94f34d4c63,14-11-2020,CREDIT,40390
cbbf4704-706e-4d47-b817-3c94f34d4c63,26-10-2020,DEBIT,2324
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,27-10-2020,DEBIT,70837
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,05-11-2020,CREDIT,6041
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,10-09-2020,DEBIT,4259
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,11-07-2020,DEBIT,94349
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,09-01-2020,CREDIT,73548
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,02-04-2020,DEBIT,7936
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,04-06-2020,CREDIT,58148
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,16-05-2020,CREDIT,51329
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,14-09-2020,CREDIT,38026
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,25-10-2020,CREDIT,78601
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,19-04-2020,CREDIT,58499
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,12-01-2020,CREDIT,85598
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,11-07-2020,CREDIT,12380
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,01-07-2020,CREDIT,5992
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,16-09-2020,CREDIT,45372
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,03-01-2020,DEBIT,77910
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,25-10-2020,DEBIT,87517
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,27-03-2020,CREDIT,12446
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,10-04-2020,CREDIT,31520
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,15-10-2020,CREDIT,67629
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,16-11-2020,CREDIT,46394
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,24-09-2020,CREDIT,47622
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,24-11-2020,CREDIT,8819
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,09-11-2020,DEBIT,46942
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,01-03-2020,CREDIT,15510
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,08-05-2020,DEBIT,70523
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,23-06-2020,CREDIT,95315
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,17-01-2020,DEBIT,96757
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,04-12-2020,CREDIT,70629
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,16-02-2020,DEBIT,87313
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,24-04-2020,CREDIT,59059
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,22-11-2020,CREDIT,6438
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,06-11-2020,DEBIT,77866
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,16-10-2020,CREDIT,75
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,29-03-2020,CREDIT,60497
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,22-06-2020,DEBIT,51807
8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,05-02-2020,CREDIT,4578
63d27bde-06ba-4d9e-bb3b-a10186bff645,09-05-2020,CREDIT,6843
63d27bde-06ba-4d9e-bb3b-a10186bff645,22-10-2020,DEBIT,78543
63d27bde-06ba-4d9e-bb3b-a10186bff645,09-10-2020,CREDIT,38650
63d27bde-06ba-4d9e-bb3b-a10186bff645,09-01-2020,DEBIT,97040
63d27bde-06ba-4d9e-bb3b-a10186bff645,07-07-2020,DEBIT,88530
63d27bde-06ba-4d9e-bb3b-a10186bff645,11-01-2020,DEBIT,5450
63d27bde-06ba-4d9e-bb3b-a10186bff645,20-09-2020,DEBIT,76017
63d27bde-06ba-4d9e-bb3b-a10186bff645,13-02-2020,CREDIT,99811
63d27bde-06ba-4d9e-bb3b-a10186bff645,12-09-2020,CREDIT,6557
63d27bde-06ba-4d9e-bb3b-a10186bff645,13-03-2020,CREDIT,58501
63d27bde-06ba-4d9e-bb3b-a10186bff645,08-11-2020,DEBIT,91524
63d27bde-06ba-4d9e-bb3b-a10186bff645,23-05-2020,CREDIT,49748
63d27bde-06ba-4d9e-bb3b-a10186bff645,24-09-2020,DEBIT,24249
63d27bde-06ba-4d9e-bb3b-a10186bff645,19-07-2020,DEBIT,46733
63d27bde-06ba-4d9e-bb3b-a10186bff645,18-07-2020,DEBIT,37078
63d27bde-06ba-4d9e-bb3b-a10186bff645,18-01-2020,DEBIT,38584
63d27bde-06ba-4d9e-bb3b-a10186bff645,20-08-2020,CREDIT,22399
63d27bde-06ba-4d9e-bb3b-a10186bff645,26-08-2020,CREDIT,5904
63d27bde-06ba-4d9e-bb3b-a10186bff645,13-07-2020,DEBIT,42201
63d27bde-06ba-4d9e-bb3b-a10186bff645,04-03-2020,CREDIT,8577
63d27bde-06ba-4d9e-bb3b-a10186bff645,07-09-2020,DEBIT,95641
63d27bde-06ba-4d9e-bb3b-a10186bff645,22-04-2020,DEBIT,81784
63d27bde-06ba-4d9e-bb3b-a10186bff645,05-03-2020,DEBIT,44130
63d27bde-06ba-4d9e-bb3b-a10186bff645,24-06-2020,CREDIT,89561
63d27bde-06ba-4d9e-bb3b-a10186bff645,03-04-2020,DEBIT,40533
63d27bde-06ba-4d9e-bb3b-a10186bff645,02-10-2020,CREDIT,75981
63d27bde-06ba-4d9e-bb3b-a10186bff645,11-12-2020,DEBIT,79671
63d27bde-06ba-4d9e-bb3b-a10186bff645,15-02-2020,DEBIT,51771
63d27bde-06ba-4d9e-bb3b-a10186bff645,31-01-2020,DEBIT,23558
63d27bde-06ba-4d9e-bb3b-a10186bff645,25-02-2020,DEBIT,33137
df8b8c38-f5af-4225-85d3-3b6b63112c77,23-11-2020,CREDIT,43177
df8b8c38-f5af-4225-85d3-3b6b63112c77,25-10-2020,DEBIT,51468
df8b8c38-f5af-4225-85d3-3b6b63112c77,23-12-2020,CREDIT,45479
df8b8c38-f5af-4225-85d3-3b6b63112c77,27-09-2020,CREDIT,70219
df8b8c38-f5af-4225-85d3-3b6b63112c77,25-06-2020,CREDIT,31406
df8b8c38-f5af-4225-85d3-3b6b63112c77,31-10-2020,DEBIT,10749
df8b8c38-f5af-4225-85d3-3b6b63112c77,17-08-2020,CREDIT,38324
df8b8c38-f5af-4225-85d3-3b6b63112c77,22-02-2020,DEBIT,69692
df8b8c38-f5af-4225-85d3-3b6b63112c77,15-03-2020,CREDIT,67346
df8b8c38-f5af-4225-85d3-3b6b63112c77,30-06-2020,CREDIT,14919
df8b8c38-f5af-4225-85d3-3b6b63112c77,13-11-2020,DEBIT,52347
df8b8c38-f5af-4225-85d3-3b6b63112c77,18-01-2020,DEBIT,71468
df8b8c38-f5af-4225-85d3-3b6b63112c77,02-05-2020,CREDIT,53726
df8b8c38-f5af-4225-85d3-3b6b63112c77,15-09-2020,DEBIT,22684
df8b8c38-f5af-4225-85d3-3b6b63112c77,21-07-2020,DEBIT,79919
df8b8c38-f5af-4225-85d3-3b6b63112c77,29-09-2020,CREDIT,51663
df8b8c38-f5af-4225-85d3-3b6b63112c77,02-03-2020,DEBIT,95457
df8b8c38-f5af-4225-85d3-3b6b63112c77,16-05-2020,CREDIT,39862
df8b8c38-f5af-4225-85d3-3b6b63112c77,20-02-2020,DEBIT,37095
df8b8c38-f5af-4225-85d3-3b6b63112c77,09-02-2020,CREDIT,44662
df8b8c38-f5af-4225-85d3-3b6b63112c77,22-09-2020,CREDIT,62083
df8b8c38-f5af-4225-85d3-3b6b63112c77,21-03-2020,DEBIT,27761
df8b8c38-f5af-4225-85d3-3b6b63112c77,15-05-2020,DEBIT,75354
df8b8c38-f5af-4225-85d3-3b6b63112c77,10-04-2020,DEBIT,79643
df8b8c38-f5af-4225-85d3-3b6b63112c77,28-12-2020,DEBIT,64799
df8b8c38-f5af-4225-85d3-3b6b63112c77,14-09-2020,CREDIT,69393
df8b8c38-f5af-4225-85d3-3b6b63112c77,20-11-2020,CREDIT,83800
df8b8c38-f5af-4225-85d3-3b6b63112c77,01-06-2020,CREDIT,83583
df8b8c38-f5af-4225-85d3-3b6b63112c77,08-12-2020,DEBIT,73782
df8b8c38-f5af-4225-85d3-3b6b63112c77,19-09-2020,DEBIT,92468
df8b8c38-f5af-4225-85d3-3b6b63112c77,03-05-2020,CREDIT,6919
df8b8c38-f5af-4225-85d3-3b6b63112c77,30-12-2020,CREDIT,4475
983c4482-2678-4b51-887f-1854b787032c,08-01-2020,CREDIT,92202
983c4482-2678-4b51-887f-1854b787032c,23-12-2020,CREDIT,52827
983c4482-2678-4b51-887f-1854b787032c,27-07-2020,DEBIT,11914
983c4482-2678-4b51-887f-1854b787032c,14-11-2020,CREDIT,23391
983c4482-2678-4b51-887f-1854b787032c,03-05-2020,CREDIT,71726
983c4482-2678-4b51-887f-1854b787032c,01-07-2020,DEBIT,37228
983c4482-2678-4b51-887f-1854b787032c,02-11-2020,DEBIT,50898
983c4482-2678-4b51-887f-1854b787032c,10-09-2020,DEBIT,45904
983c4482-2678-4b51-887f-1854b787032c,25-09-2020,DEBIT,17754
983c4482-2678-4b51-887f-1854b787032c,07-05-2020,DEBIT,63049
983c4482-2678-4b51-887f-1854b787032c,02-07-2020,DEBIT,65443
983c4482-2678-4b51-887f-1854b787032c,02-06-2020,DEBIT,74991
983c4482-2678-4b51-887f-1854b787032c,13-10-2020,DEBIT,16547
983c4482-2678-4b51-887f-1854b787032c,13-08-2020,CREDIT,61726
983c4482-2678-4b51-887f-1854b787032c,24-11-2020,DEBIT,43128
983c4482-2678-4b51-887f-1854b787032c,19-07-2020,DEBIT,45344
983c4482-2678-4b51-887f-1854b787032c,25-12-2020,DEBIT,86594
983c4482-2678-4b51-887f-1854b787032c,19-05-2020,CREDIT,87751
983c4482-2678-4b51-887f-1854b787032c,31-03-2020,CREDIT,88979
983c4482-2678-4b51-887f-1854b787032c,10-11-2020,CREDIT,91064
983c4482-2678-4b51-887f-1854b787032c,27-04-2020,DEBIT,81831
983c4482-2678-4b51-887f-1854b787032c,13-07-2020,DEBIT,70323
983c4482-2678-4b51-887f-1854b787032c,17-06-2020,DEBIT,27342
983c4482-2678-4b51-887f-1854b787032c,13-03-2020,DEBIT,1288
983c4482-2678-4b51-887f-1854b787032c,13-06-2020,CREDIT,37408
983c4482-2678-4b51-887f-1854b787032c,02-08-2020,CREDIT,23970
983c4482-2678-4b51-887f-1854b787032c,12-08-2020,DEBIT,77059
983c4482-2678-4b51-887f-1854b787032c,20-08-2020,CREDIT,89880
983c4482-2678-4b51-887f-1854b787032c,17-06-2020,CREDIT,37171
983c4482-2678-4b51-887f-1854b787032c,26-01-2020,CREDIT,61074
983c4482-2678-4b51-887f-1854b787032c,08-02-2020,DEBIT,64118
983c4482-2678-4b51-887f-1854b787032c,11-08-2020,DEBIT,43420
983c4482-2678-4b51-887f-1854b787032c,09-04-2020,DEBIT,17138
88690f46-adbb-4b92-a929-becb027b38c7,04-02-2020,CREDIT,66556
88690f46-adbb-4b92-a929-becb027b38c7,31-12-2020,DEBIT,92734
88690f46-adbb-4b92-a929-becb027b38c7,09-10-2020,CREDIT,16511
88690f46-adbb-4b92-a929-becb027b38c7,11-02-2020,DEBIT,62300
88690f46-adbb-4b92-a929-becb027b38c7,10-01-2020,CREDIT,39595
88690f46-adbb-4b92-a929-becb027b38c7,09-08-2020,CREDIT,71721
88690f46-adbb-4b92-a929-becb027b38c7,12-03-2020,DEBIT,23132
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,07-04-2020,CREDIT,10556
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,23-06-2020,CREDIT,3998
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,26-10-2020,DEBIT,97516
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,31-07-2020,DEBIT,27226
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,16-05-2020,CREDIT,92254
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,16-11-2020,DEBIT,33081
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,02-09-2020,DEBIT,30375
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,08-06-2020,CREDIT,3410
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,12-04-2020,CREDIT,50453
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,04-08-2020,DEBIT,52492
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,29-06-2020,DEBIT,68737
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,10-05-2020,CREDIT,97685
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,14-03-2020,DEBIT,10560
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,06-04-2020,CREDIT,88890
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,07-03-2020,DEBIT,55057
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,10-07-2020,DEBIT,14689
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,02-11-2020,DEBIT,42147
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,31-03-2020,DEBIT,31612
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,06-11-2020,CREDIT,27433
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,12-11-2020,CREDIT,61576
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,26-07-2020,CREDIT,45992
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,23-05-2020,CREDIT,45201
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,09-08-2020,CREDIT,64108
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,17-02-2020,CREDIT,28662
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,05-07-2020,CREDIT,26158
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,07-04-2020,DEBIT,60035
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,30-07-2020,CREDIT,56183
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,27-04-2020,CREDIT,48861
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,06-01-2020,CREDIT,83901
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,24-11-2020,CREDIT,14480
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,02-09-2020,DEBIT,9406
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,18-06-2020,CREDIT,63762
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,16-04-2020,DEBIT,36289
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,24-08-2020,DEBIT,25387
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,23-08-2020,CREDIT,76287
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,22-05-2020,DEBIT,829
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,15-02-2020,DEBIT,1016
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,03-08-2020,DEBIT,79315
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,07-05-2020,CREDIT,69258
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,15-06-2020,DEBIT,94629
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,24-08-2020,CREDIT,76390
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,26-01-2020,CREDIT,78290
6a6c86be-81d9-4bce-af3c-c32b8c6b5f34,23-01-2020,DEBIT,44042
55094370-2139-46a6-a726-219b23c62574,06-05-2020,DEBIT,77821
55094370-2139-46a6-a726-219b23c62574,13-10-2020,CREDIT,29869
55094370-2139-46a6-a726-219b23c62574,04-07-2020,DEBIT,28341
55094370-2139-46a6-a726-219b23c62574,21-05-2020,CREDIT,46914
55094370-2139-46a6-a726-219b23c62574,25-05-2020,DEBIT,43536
55094370-2139-46a6-a726-219b23c62574,23-10-2020,CREDIT,18930
55094370-2139-46a6-a726-219b23c62574,19-03-2020,CREDIT,89383
55094370-2139-46a6-a726-219b23c62574,06-06-2020,CREDIT,28373
55094370-2139-46a6-a726-219b23c62574,05-10-2020,CREDIT,4412
55094370-2139-46a6-a726-219b23c62574,20-05-2020,CREDIT,35321
55094370-2139-46a6-a726-219b23c62574,15-12-2020,DEBIT,26130
55094370-2139-46a6-a726-219b23c62574,09-01-2020,CREDIT,97891
3aff528a-2219-4626-bc22-f1309fb60420,30-08-2020,CREDIT,96737
3aff528a-2219-4626-bc22-f1309fb60420,21-09-2020,CREDIT,13183
3aff528a-2219-4626-bc22-f1309fb60420,16-03-2020,DEBIT,37794
3aff528a-2219-4626-bc22-f1309fb60420,14-09-2020,DEBIT,84855
3aff528a-2219-4626-bc22-f1309fb60420,01-10-2020,CREDIT,56198
3aff528a-2219-4626-bc22-f1309fb60420,27-03-2020,CREDIT,6093
3aff528a-2219-4626-bc22-f1309fb60420,15-01-2020,DEBIT,1541
3aff528a-2219-4626-bc22-f1309fb60420,02-10-2020,CREDIT,63419
3aff528a-2219-4626-bc22-f1309fb60420,30-01-2020,CREDIT,4690
3aff528a-2219-4626-bc22-f1309fb60420,30-07-2020,DEBIT,38190
3aff528a-2219-4626-bc22-f1309fb60420,19-09-2020,DEBIT,13257
3aff528a-2219-4626-bc22-f1309fb60420,01-04-2020,CREDIT,50865
3aff528a-2219-4626-bc22-f1309fb60420,31-03-2020,DEBIT,50727
3aff528a-2219-4626-bc22-f1309fb60420,15-02-2020,CREDIT,43348
3aff528a-2219-4626-bc22-f1309fb60420,26-05-2020,CREDIT,28636
3aff528a-2219-4626-bc22-f1309fb60420,09-01-2020,CREDIT,33046
3aff528a-2219-4626-bc22-f1309fb60420,28-11-2020,CREDIT,56272
3aff528a-2219-4626-bc22-f1309fb60420,20-02-2020,DEBIT,46287
3aff528a-2219-4626-bc22-f1309fb60420,26-05-2020,CREDIT,99768
3aff528a-2219-4626-bc22-f1309fb60420,28-07-2020,DEBIT,11600
3aff528a-2219-4626-bc22-f1309fb60420,15-11-2020,CREDIT,67
3aff528a-2219-4626-bc22-f1309fb60420,21-07-2020,DEBIT,42755
3aff528a-2219-4626-bc22-f1309fb60420,15-09-2020,CREDIT,15275
3aff528a-2219-4626-bc22-f1309fb60420,12-03-2020,DEBIT,48122
3aff528a-2219-4626-bc22-f1309fb60420,07-10-2020,CREDIT,22332
3aff528a-2219-4626-bc22-f1309fb60420,15-08-2020,CREDIT,79710
3aff528a-2219-4626-bc22-f1309fb60420,22-02-2020,DEBIT,93790
3aff528a-2219-4626-bc22-f1309fb60420,24-10-2020,DEBIT,90719
3aff528a-2219-4626-bc22-f1309fb60420,17-08-2020,CREDIT,67220
3aff528a-2219-4626-bc22-f1309fb60420,13-01-2020,DEBIT,55305
3aff528a-2219-4626-bc22-f1309fb60420,22-03-2020,DEBIT,64299
3aff528a-2219-4626-bc22-f1309fb60420,19-02-2020,DEBIT,23617
3aff528a-2219-4626-bc22-f1309fb60420,08-07-2020,CREDIT,28137
1051ed87-1007-4d3b-8d11-b02ab008e2ea,12-02-2020,DEBIT,87031
1051ed87-1007-4d3b-8d11-b02ab008e2ea,01-04-2020,CREDIT,8131
1051ed87-1007-4d3b-8d11-b02ab008e2ea,01-12-2020,CREDIT,63711
1051ed87-1007-4d3b-8d11-b02ab008e2ea,17-12-2020,CREDIT,27965
1051ed87-1007-4d3b-8d11-b02ab008e2ea,29-02-2020,DEBIT,86009
1051ed87-1007-4d3b-8d11-b02ab008e2ea,15-12-2020,CREDIT,70030
1051ed87-1007-4d3b-8d11-b02ab008e2ea,06-06-2020,DEBIT,19426
